53.70856, 17.26048, 60@ Stolczno DK 25 Fix Speedcam
52.05607, 19.18309, 50@ Leczyca Fix Speedcam
49.74151, 18.88292, 50@ PL-Polska Fix Speedcam
52.37074, 17.37775, 50@ PL-Starczanowo Fix Speedcam
53.17217, 16.77861, 50@ PL-Pila DK 10 Fix Speedcam
52.13153, 16.19272, 50@ PL-Rostarzewo Fix Speedcam
51.37427, 22.25971, 50@ PL-Markuszow Fix Speedcam
50.46123, 18.02673, 50@ PL-Obrowiec Fix Speedcam
53.16710, 17.73926, 50@ PL-Minikowo DK 10 Fix Speedcam
54.08010, 21.36627, 50@ PL-Ketrzyn Fix Speedcam
52.41913, 15.43228, 50@ PL-Pieski Fix Speedcam
54.17695, 19.39821, 50@ PL-Elblag Fix Speedcam
49.96247, 19.89369, 70@ PL-Gaj Fix Speedcam
52.73407, 15.21194, 50@ PL-Polska Fix Speedcam
51.77350, 19.32747, 50@ PL-Konstantynow Lodzki Fix Speedcam
50.71499, 20.38075, 50@ PL-Osowa Fix Speedcam
50.25065, 18.56855, 50@ PL-Smolnica Fix Speedcam
52.25080, 20.85705, 50@ PL-Warszawa Fix Speedcam
50.06753, 22.21694, 50@ PL-Lancut Fix Speedcam
54.70638, 18.65751, 50@ PL-Jastarnia Fix Speedcam
54.17080, 19.40423, 50@ PL-Elblag Fix Speedcam
51.87610, 20.90863, 50@ PL-Janówek Fix Speedcam
51.54461, 19.97256, 50@ PL-Tomaszow Mazowiecki Fix Speedcam
52.20846, 21.15103, 50@ PL-Warszawa Fix Speedcam
52.31816, 16.79319, 50@ PL-Szreniawa Fix Speedcam
49.56251, 22.20989, 50@ PL-Sanok Fix Speedcam
52.43546, 19.46633, 50@ PL-Gostynin Fix Speedcam
52.82487, 18.04357, 50@ PL-Piechcin Fix Speedcam
50.17262, 18.88689, 50@ PL-Polska Fix Speedcam
51.69058, 19.66768, 50@ PL-Bukowiec Fix Speedcam
54.71758, 18.38752, 50@ PL-Puck Fix Speedcam
52.58797, 15.48154, 50@ PL-Skwierzyna Fix Speedcam
50.35964, 18.93706, 50@ PL-Bytom Fix Speedcam
50.90927, 18.93849, 50@ PL-Klobuck Fix Speedcam
54.26539, 20.79803, 50@ PL-Bartoszyce Fix Speedcam
50.27324, 18.45510, 40@ Sierakowice DW 408 Fix Speedcam
49.99355, 21.32135, 50@ PL-Parkosz Fix Speedcam
52.84247, 17.71567, 50@ PL-Znin Fix Speedcam
52.27228, 15.60881, 50@ PL-Rzeczyca Fix Speedcam
52.56627, 17.82137, 50@ Trzemeszno DK 15 Fix Speedcam
50.60898, 22.05612, 50@ PL-Stalowa Wola Fix Speedcam
50.47774, 19.45483, 50@ PL-Zawiercie DK 78 Fix Speedcam
51.47221, 19.79958, 70@ PL-Polichno Stare Fix Speedcam
49.55502, 22.20607, 30@ PL-Sanok Fix Speedcam
50.56715, 19.31080, 50@ PL-Myszkow Fix Speedcam
52.26222, 15.53027, 50@ PL-Swiebodzin Fix Speedcam
51.51382, 20.72270, 50@ PL-Potworow Fix Speedcam
51.30186, 22.80591, 70@ Zofiówka DK 62 Fix Speedcam
52.57036, 21.08930, 50@ PL-Polska Fix Speedcam
50.60633, 20.49016, 50@ PL-Motkowice Fix Speedcam
53.77048, 20.38414, 50@ PL-Polska Fix Speedcam
54.05246, 14.93482, 50@ PL-Pobierowo Fix Speedcam
54.45108, 18.43986, 50@ PL-Polska Fix Speedcam
51.19214, 17.24162, 50@ PL-Polska Fix Speedcam
53.74617, 19.20909, 20@ PL-Kwidzyn Fix Speedcam
50.25337, 20.08703, 70@ PL-Prandocin-Wysiolek Fix Speedcam
50.70892, 19.07202, 50@ PL-Nierada Fix Speedcam
52.16564, 15.83751, 50@ PL-Babimost Fix Speedcam
52.85652, 15.67616, 40@ PL-Stare Kurowo Fix Speedcam
51.11911, 21.17479, 50@ PL-Jasieniec Ilzecki Gorny Fix Speedcam
50.88055, 16.58547, 50@ PL-Marcinowice DK 35 Fix Speedcam
53.60869, 19.60267, 50@ PL-Nowa Wies Fix Speedcam
51.46561, 20.90791, 50@ PL-Przytyk Fix Speedcam
54.04378, 18.98360, 50@ PL-Klodowo Fix Speedcam
52.42053, 20.92647, 50@ PL-Polska Fix Speedcam
52.34382, 18.30080, 50@ PL-Mikorzyn Fix Speedcam
52.20944, 21.81444, 50@ PL-Kaluszyn Fix Speedcam
50.00331, 20.96484, 50@ PL-Tarnow Fix Speedcam
52.67003, 17.14508, 40@ Skoki DW 196 Fix Speedcam
53.24770, 16.57292, 50@ PL-Witankowo DK 10 Fix Speedcam
52.41092, 16.93835, 50@ PL-Poznan-Stare Miasto Fix Speedcam
50.80617, 21.43825, 50@ PL-Polska Fix Speedcam
50.40484, 16.38487, 50@ PL-Duszniki Zdroj Fix Speedcam
54.36890, 17.02254, 50@ PL-Kwakowo Fix Speedcam
53.37372, 23.43158, 50@ PL-Gieniusze Fix Speedcam
52.31500, 21.09860, 50@ PL-Marki Fix Speedcam
53.61402, 17.18774, 50@ PL-Barkowo DK22 Fix Speedcam
52.73578, 19.10788, 50@ Cyprianka DK 67 Fix Speedcam
50.33843, 18.13621, 50@ PL-Kedzierzyn Kozle Fix Speedcam
51.28706, 22.67994, 50@ PL-Turka DK 82 Fix Speedcam
52.75444, 18.11231, 50@ PL-Janikowo Fix Speedcam
52.78880, 18.25141, 50@ PL-Inowroclaw Fix Speedcam
52.57028, 21.86805, 50@ PL-Dzierzenin Fix Speedcam
50.06264, 21.52739, 50@ PL-Lubzina Fix Speedcam
50.38021, 20.04577, 50@ PL-Polska Fix Speedcam
54.37075, 18.55586, 50@ PL-Gdansk Fix Speedcam
52.39282, 20.92150, 50@ PL-Legionowo Fix Speedcam
53.64838, 17.70500, 50@ Silno DW240 Fix Speedcam
51.47914, 16.09218, 60@ PL-Polkowice Fix Speedcam
51.81095, 15.70711, 50@ PL-Nowa Sól Staszica DW 292 Fix Speedcam
52.40572, 17.06666, 70@ PL-Swarzedz Fix Speedcam
53.72321, 16.67830, 50@ PL-Szczecinek Fix Speedcam
51.32068, 19.57886, 70@ Jezów DK 1 Fix Speedcam
49.93036, 22.82130, 50@ PL-Skoloszów Fix Speedcam
51.11916, 21.63250, 50@ PL-Daniszow Fix Speedcam
53.80652, 20.08612, 50@ PL-Lukta Fix Speedcam
53.67348, 23.11283, 50@ PL-Polska Fix Speedcam
53.09747, 16.74435, 50@ PL-Pila DK 11 Fix Speedcam
54.73598, 18.57625, 50@ PL-Kuznica Fix Speedcam
52.23383, 16.81497, 50@ Krosinko Fix Speedcam
51.90390, 17.98620, 50@ PL-Jankow Trzeci Fix Speedcam
50.79919, 21.24704, 50@ PL-Stanislawow Fix Speedcam
54.42808, 18.56281, 50@ PL-Sopot Fix Speedcam
50.12828, 19.87021, 50@ PL-Polska Fix Speedcam
53.42128, 14.50647, 50@ PL-Szczecin Fix Speedcam
53.27738, 15.33280, 50@ PL-Suchan Fix Speedcam
54.01214, 19.00963, 50@ PL-Malbork Fix Speedcam
50.12175, 18.55044, 50@ PL-Rybnik Fix Speedcam
53.23260, 20.42283, 70@ Napierki Fix Speedcam
50.41946, 18.92209, 50@ PL-Orzech Fix Speedcam
51.22381, 18.57799, 50@ PL-Polska Fix Speedcam
51.38399, 21.13067, 50@ PL-Radom Fix Speedcam
50.34650, 18.21441, 50@ Opole Fix Speedcam
49.98079, 22.76015, 50@ Tuczempy DK 4 Fix Speedcam
53.11703, 21.52477, 50@ PL-Antonie Fix Speedcam
52.89263, 18.40204, 50@ PL-Gniewkowo Fix Speedcam
51.35639, 19.34061, 50@ PL-Polska Fix Speedcam
50.61649, 18.95942, 50@ PL-Psary Fix Speedcam
50.59657, 19.14977, 70@ PL-Kozieglowy Fix Speedcam
52.33409, 17.51937, 50@ PL-Polska Fix Speedcam
54.62248, 18.33838, 50@ PL-Reda Fix Speedcam
53.01870, 21.49220, 50@ PL-Dobroleka Fix Speedcam
53.29291, 18.22309, 50@ PL-Niewiescin Fix Speedcam
50.27700, 18.95735, 50@ PL-Polska Fix Speedcam
53.34207, 16.09270, 40@ PL-Miroslawiec Fix Speedcam
50.98546, 16.38105, 70@ PL-Strzegom Fix Speedcam
51.44173, 19.65559, 50@ PL-Piotrkow Trybunalski Fix Speedcam
52.03863, 22.94561, 90@ PL-Polska Fix Speedcam
53.11122, 18.62465, 70@ Ostaszewo DK 91 Fix Speedcam
49.65474, 20.68974, 50@ PL-Nowy Sacz-Zabelcze Fix Speedcam
52.19692, 18.30229, 50@ PL-Brzezno k/Konina Fix Speedcam
52.26609, 16.13481, 50@ Boruja Koscielna DW 305 Fix Speedcam
53.99542, 15.76448, 50@ PL-Karwin Fix Speedcam
53.07714, 14.89997, 50@ PL-Mielecin Fix Speedcam
53.89857, 16.83424, 40@ PL-Bialy Bor Fix Speedcam
50.48598, 16.71385, 50@ PL-Debowina Fix Speedcam
52.27034, 16.85135, 50@ PL-Puszczykowo Fix Speedcam
51.07813, 15.34758, 50@ Olszyna DK 30 Fix Speedcam
49.81205, 19.32870, 50@ Targanice DW 781 kierunek Andrychów Fix Speedcam
50.22949, 18.93618, 50@ PL-Wymyslow Fix Speedcam
52.88138, 20.61805, 50@ PL-Ciechanow Fix Speedcam
52.86572, 17.93803, 40@ Barcin Obwodnica Atrapa Fix Speedcam
52.36852, 17.41028, 50@ PL-Nekla Fix Speedcam
50.28524, 19.54641, 50@ PL-Polska Fix Speedcam
52.28521, 15.65075, 50@ PL-Myszecin Fix Speedcam
50.87623, 15.70328, 50@ PL-Polska Fix Speedcam
53.42191, 18.48917, 50@ PL-Morsk Fix Speedcam
50.09580, 21.97988, 50@ PL-Pogwizdow Nowy Fix Speedcam
53.11653, 14.62615, 50@ Tywica DW 121 Fix Speedcam
52.25428, 15.45899, 50@ PL-Wilkowo Fix Speedcam
51.40959, 21.92758, 50@ PL-Gora Pulawska Fix Speedcam
50.19768, 18.57946, 50@ PL-Wilcza Fix Speedcam
52.68870, 20.47290, 50@ Sochocin DK 50 Fix Speedcam
52.33291, 15.72277, 50@ PL-Lutol Suchy Fix Speedcam
50.45246, 19.37405, 50@ PL-Turza Fix Speedcam
50.23288, 19.71223, 50@ PL-Polska Fix Speedcam
50.21814, 19.75662, 70@ PL-Jerzmanowice Fix Speedcam
50.71699, 23.36288, 50@ PL-Jaroslawiec Fix Speedcam
49.78608, 21.94634, 50@ Domaradz DK 9 Fix Speedcam
52.75067, 19.75049, 50@ PL-Zbojno Fix Speedcam
53.79073, 20.14298, 50@ PL-Pelnik Fix Speedcam
54.64962, 18.35716, 50@ PL-Polchowo Fix Speedcam
50.05897, 20.83286, 50@ PL-Polska Fix Speedcam
52.41802, 20.74112, 50@ PL-Polska Fix Speedcam
50.47457, 18.79895, 50@ PL-Tarnowskie Gory Fix Speedcam
53.69276, 19.96020, 50@ PL-Ostroda Fix Speedcam
52.40546, 17.10956, 50@ PL-Jasin Fix Speedcam
50.34439, 19.15007, 50@ PL-Dabrowa Gornicza Fix Speedcam
54.37133, 18.55424, 50@ Gdansk Slowackiego Fix Speedcam
51.82382, 19.42947, 50@ PL-Lodz-Baluty Fix Speedcam
51.25401, 22.59381, 50@ PL-Polska Fix Speedcam
52.16941, 20.13500, 70@ Stary Kozlów DK 2 E30 Fix Speedcam
53.60949, 18.65483, 70@ DK 1 Fix Speedcam
52.11710, 21.10618, 50@ PL-Bielawa Fix Speedcam
51.95612, 19.31609, 50@ PL-Helenow Fix Speedcam
49.72664, 19.24367, 50@ PL-Zywiec Fix Speedcam
52.03505, 23.33294, 50@ PL-Horbów DK2 Fix Speedcam
53.42657, 14.48467, 50@ PL-Szczecin Fix Speedcam
52.11113, 16.09422, 50@ PL-Wolsztyn Fix Speedcam
52.84459, 18.78940, 70@ PL-Turzno Fix Speedcam
51.74472, 18.06777, 50@ PL-Kalisz Fix Speedcam
52.30416, 21.05027, 50@ PL-Warszawa Fix Speedcam
51.11496, 20.73927, 50@ PL-Polska Fix Speedcam
51.86958, 16.23820, 50@ PL-Lgin Fix Speedcam
53.64710, 20.05133, 70@ Grabin DK 7 Fix Speedcam
51.16753, 23.08183, 50@ PL-Nowe Chojno Fix Speedcam
50.90507, 20.58546, 50@ PL-Polska Fix Speedcam
53.16136, 22.08342, 50@ PL-Lomza Fix Speedcam
53.50829, 18.68612, 70@ Dolna Grupa DK 1 Fix Speedcam
50.67771, 18.90626, 50@ PL-Boronow Fix Speedcam
49.57336, 20.73391, 50@ PL-Nowy Sacz Fix Speedcam
50.77495, 21.43630, 70@ PL-Polska Fix Speedcam
50.04095, 21.99928, 50@ PL-Rzeszow Fix Speedcam
54.24125, 20.80918, 50@ PL-Bartoszyce Fix Speedcam
52.31280, 15.08820, 50@ PL-Polska Fix Speedcam
54.44200, 17.09910, 50@ PL-Globino Fix Speedcam
51.70120, 16.78247, 50@ PL-Polska Fix Speedcam
52.72909, 17.66226, 50@ Rogowo Rogowo DK 5 Fix Speedcam
53.15752, 17.46159, 50@ PL-Sadki DK 10 Fix Speedcam
54.20889, 15.98081, 50@ PL-Polska Fix Speedcam
52.68986, 20.47332, 50@ PL-Polska Fix Speedcam
52.26177, 15.39896, 50@ PL-Mostki Fix Speedcam
53.69554, 19.96490, 50@ PL-Ostroda Fix Speedcam
51.28166, 22.47323, 50@ PL-Barak Fix Speedcam
50.11617, 19.78992, 50@ PL-Polska Fix Speedcam
51.26170, 18.74714, 50@ PL-Polska Fix Speedcam
50.07161, 19.89225, 50@ PL-Krakow-Bronowice Fix Speedcam
53.50298, 18.89961, 60@ Klodka DK 16 Fix Speedcam
51.92166, 17.63935, 50@ Kotlin DK 11 Fix Speedcam
52.39784, 17.20404, 50@ PL-Kostrzyn Fix Speedcam
52.75251, 23.04202, 50@ PL-Grabowiec Fix Speedcam
53.39051, 18.68132, 50@ PL-Polska Fix Speedcam
51.14613, 23.44024, 50@ PL-Chelm Fix Speedcam
51.72298, 16.25292, 50@ PL-Gorczyna Fix Speedcam
50.08377, 19.13175, 70@ PL-Gorki Fix Speedcam
51.66153, 18.39994, 50@ PL-Brzozowiec Fix Speedcam
52.81584, 19.68154, 50@ PL-Gorzewo Fix Speedcam
51.30428, 18.30789, 50@ PL-Tyble Fix Speedcam
51.18178, 20.44109, 50@ PL-Pomykow Fix Speedcam
52.03840, 21.45790, 50@ Chrosna Fix Speedcam
50.66145, 20.33146, 70@ PL-Podchojny Fix Speedcam
51.32314, 18.98210, 50@ PL-Rusiec Fix Speedcam
53.99079, 20.39462, 50@ PL-Dobre Miasto Fix Speedcam
52.31769, 15.03878, 50@ PL-Polska Fix Speedcam
52.89112, 17.69740, 50@ Brzyskorzystewko Brzyskorzystewko DK 5 Fix Speedcam
50.42838, 16.65783, 50@ PL-Klodzko Fix Speedcam
51.59469, 21.53435, 50@ PL-Kozienice Fix Speedcam
50.11495, 19.74788, 70@ PL-Kochanow Fix Speedcam
52.40524, 17.06224, 50@ PL-Polska Fix Speedcam
50.55468, 16.79777, 50@ PL-Braszowice Fix Speedcam
51.62001, 15.30581, 50@ PL-Zagan Fix Speedcam
50.01803, 22.05442, 50@ PL-Rzeszów Fix Speedcam
51.14897, 20.85793, 50@ Skarzysko DK 7 E77 Fix Speedcam
52.92804, 22.13189, 50@ PL-Zabikowo Rzadowe Fix Speedcam
52.05084, 19.20779, 50@ Leczyca DK 1 Fix Speedcam
51.44277, 16.14218, 50@ PL-Polska Fix Speedcam
50.51841, 17.96832, 50@ PL-Malnia Fix Speedcam
51.73113, 15.82240, 50@ Bytom Odrzanski Fix Speedcam
53.74949, 18.75532, 50@ PL-Mala Karczma DK 91 Fix Speedcam
52.35039, 17.46211, 50@ PL-Nekla gmina Fix Speedcam
52.22258, 16.52069, 50@ PL-Polska Fix Speedcam
49.87196, 19.76897, 50@ PL-Izdebnik Fix Speedcam
52.84523, 18.33500, 50@ PL-Szadlowice Fix Speedcam
52.15694, 22.27919, 50@ PL-Polska Fix Speedcam
53.16112, 23.09250, 50@ PL-Polska Fix Speedcam
54.03020, 15.89115, 50@ PL-Karlino Fix Speedcam
53.62019, 20.06482, 50@ PL-Szyldak Fix Speedcam
51.07597, 17.17266, 50@ PL-Kamienec Wroclawski Fix Speedcam
51.68346, 16.11136, 50@ PL-Polska Fix Speedcam
53.30475, 16.79338, 50@ PL-Plytnica DK 11 Fix Speedcam
53.48263, 18.66332, 50@ Górna Grupa DK 91 Fix Speedcam
54.29050, 18.77186, 50@ PL-Polska Fix Speedcam
52.89630, 16.17222, 50@ PL-Wielen DW 177 Fix Speedcam
52.42774, 16.79837, 50@ PL-Polska Fix Speedcam
53.64407, 20.37533, 50@ PL-Miodowko Fix Speedcam
51.19837, 17.29738, 70@ PL-Borowa Fix Speedcam
50.44918, 20.14409, 50@ PL-Polska Fix Speedcam
50.47136, 19.22855, 50@ PL-Polska Fix Speedcam
53.38872, 21.34203, 50@ PL-Myszyniec Fix Speedcam
53.76296, 20.46371, 50@ PL-Olsztyn Fix Speedcam
49.92806, 19.00132, 50@ PL-Polska Fix Speedcam
49.96827, 20.67733, 70@ PL-Wola Debinska Fix Speedcam
53.77598, 20.46968, 50@ PL-Olsztyn Fix Speedcam
50.75653, 16.84893, 70@ PL-Wilkow Wielki Fix Speedcam
52.81826, 20.28706, 50@ Glinojeck Fix Speedcam
53.40833, 20.13889, 50@ PL-Polska Fix Speedcam
52.22419, 21.21033, 50@ PL-Warszawa DK2 Fix Speedcam
50.05044, 22.52695, 50@ PL-Przeworsk Fix Speedcam
51.60890, 17.81002, 50@ PL-Jankow Przygodzki Fix Speedcam
52.21297, 19.53315, 50@ PL-Wojszyce DK 92 Fix Speedcam
51.38706, 21.16444, 40@ PL-Radom Fix Speedcam
50.11085, 19.20143, 50@ PL-Chelm Slaski Fix Speedcam
53.64548, 20.05212, 70@ Gabin DK 7 Fix Speedcam
52.04785, 23.54749, 50@ PL-Kobylany DK 2 Fix Speedcam
50.11232, 19.80889, 50@ PL-Polska Fix Speedcam
53.13777, 23.11900, 50@ Bialystok Fix Speedcam
51.11020, 17.03525, 50@ PL-Wroclaw Fix Speedcam
52.81188, 23.19478, 50@ PL-Proniewicze Fix Speedcam
53.15351, 17.32335, 70@ Ruda DK 10 Fix Speedcam
50.07355, 22.25065, 50@ PL-Polska Fix Speedcam
50.49320, 19.49477, 50@ PL-Kromolow Fix Speedcam
53.59511, 17.33693, 50@ Mosiny DW188 Fix Speedcam
52.62140, 21.49648, 50@ PL-Turzyn Fix Speedcam
54.08037, 21.36452, 50@ PL-Ketrzyn Fix Speedcam
51.95474, 16.54524, 50@ PL-Polska Fix Speedcam
50.57711, 19.65098, 50@ PL-Pradla Fix Speedcam
53.75745, 18.94174, 50@ PL-Baldram Fix Speedcam
52.07408, 22.29434, 50@ PL-Wisniew Fix Speedcam
52.86009, 15.02588, 50@ PL-Trzcinna Fix Speedcam
51.41396, 21.15144, 50@ PL-Radom Fix Speedcam
49.53644, 19.01059, 50@ PL-Poland Fix Speedcam
51.93834, 15.55064, 50@ PL-Zielona Gora Fix Speedcam
52.42270, 16.78675, 50@ PL-Polska Fix Speedcam
51.02044, 20.82134, 50@ Ostojów DK 7 E77 Fix Speedcam
52.88194, 20.61155, 50@ PL-Ciechanow Fix Speedcam
53.77472, 15.41968, 50@ Resko Fix Speedcam
54.42897, 18.56220, 50@ PL-Sopot Fix Speedcam
49.67977, 21.84969, 50@ PL-Kroscienko Wyzne DK 9 Fix Speedcam
50.52974, 18.71636, 50@ PL-Tworog Fix Speedcam
53.24238, 16.38245, 40@ Straczno Fix Speedcam
52.15629, 22.29520, 50@ PL-Siedlce Fix Speedcam
50.24144, 19.47288, 50@ Brenna Fix Speedcam
53.74580, 20.50820, 50@ PL-Olsztyn Fix Speedcam
52.27993, 15.80629, 50@ PL-Dabrowka Wielkopolska Fix Speedcam
50.45041, 21.74355, 50@ PL-Tarnowska Wola Fix Speedcam
51.11301, 19.46881, 50@ PL-Blok Dobroszyce Fix Speedcam
50.05438, 21.60122, 50@ Ropczyce DK 4 Fix Speedcam
51.94106, 20.22694, 50@ PL-Pamietna Fix Speedcam
50.66425, 18.65257, 50@ PL-Lubliniec Fix Speedcam
50.94410, 23.75862, 40@ Raciborowice Fix Speedcam
51.60248, 16.82580, 50@ PL-Polska Fix Speedcam
53.16007, 17.19203, 50@ PL-Kosztowo Fix Speedcam
52.99979, 18.45962, 50@ PL-Polska Fix Speedcam
53.83421, 22.88885, 50@ PL-Zarnowo Drugie Fix Speedcam
50.70721, 18.29277, 50@ PL-Grodziec Fix Speedcam
53.01737, 18.60914, 50@ PL-Torun Fix Speedcam
50.60966, 22.05760, 50@ PL-Brandwica Fix Speedcam
50.01405, 21.19471, 50@ PL-Machowa Fix Speedcam
50.41442, 16.44817, 50@ PL-Szczytna Fix Speedcam
52.10970, 21.38437, 50@ PL-Wola Ducka Fix Speedcam
50.70736, 22.40732, 50@ PL-Polska Fix Speedcam
51.25932, 22.61480, 50@ PL-Polska Fix Speedcam
51.24711, 22.57422, 70@ Lublin w strone Zamku Fix Speedcam
53.24187, 14.48863, 50@ PL-Gryfino DK 31 Fix Speedcam
50.59826, 19.14999, 50@ PL-Kozieglowy Fix Speedcam
52.99299, 18.06530, 70@ PL-Pradocin Fix Speedcam
50.35216, 19.12451, 50@ PL-Bedzin-Lagisza Fix Speedcam
51.97534, 16.93850, 50@ PL-Biezyn Fix Speedcam
52.46992, 17.68473, 50@ PL-Polska Fix Speedcam
52.07913, 21.25498, 50@ PL-Karczew Fix Speedcam
50.35029, 19.12666, 50@ PL-Polska Fix Speedcam
52.01100, 20.61057, 50@ PL-Krze Duze Fix Speedcam
52.18655, 20.20004, 50@ PL-Kozlow Biskupi Fix Speedcam
54.42225, 18.53457, 70@ Gdansk DW 218 Fix Speedcam
52.17804, 20.28584, 50@ PL-Bielice Fix Speedcam
51.96411, 19.73271, 50@ PL-Glowno Fix Speedcam
51.56485, 21.87364, 50@ PL-Deblin Fix Speedcam
50.26372, 19.02592, 50@ PL-Katowice Fix Speedcam
50.65187, 17.67373, 50@ PL-Polska Fix Speedcam
54.12263, 16.30713, 50@ PL-Manowo Fix Speedcam
50.79551, 20.48053, 50@ PL-Checiny Fix Speedcam
51.77560, 15.72433, 50@ PL-Nowa Sól Fix Speedcam
49.46149, 19.69068, 70@ PL-Jablonka Fix Speedcam
52.96169, 18.68607, 50@ PL-Polska Fix Speedcam
53.23546, 18.14877, 70@ Kusowo DK 5 E261 Fix Speedcam
51.86252, 16.69325, 50@ PL-Kakolewo DK 12 Fix Speedcam
54.16937, 19.38061, 50@ PL-Elblag Fix Speedcam
53.97582, 18.53223, 50@ PL-Starograd Gdanski Fix Speedcam
52.34646, 15.54828, 50@ PL-Polska Fix Speedcam
52.33320, 19.85768, 50@ PL-Sanniki Fix Speedcam
53.55538, 16.23023, 50@ PL-Polska Fix Speedcam
52.78963, 21.88013, 50@ PL-Ostrow Mazowiecka Fix Speedcam
50.91695, 17.52342, 50@ PL-Lubsza DK 39 Fix Speedcam
53.01183, 22.29812, 50@ PL-Wisniewo Fix Speedcam
52.72494, 15.20560, 50@ PL-Gorzow Wielkopolski Fix Speedcam
50.14302, 17.69824, 50@ PL-Mokre-Kolonia Fix Speedcam
52.93689, 16.53312, 50@ PL-Polska Fix Speedcam
51.85392, 21.59788, 50@ PL-Ruda Talubska Fix Speedcam
52.97480, 22.25277, 50@ PL-Zambrow Fix Speedcam
52.36211, 20.19823, 50@ PL-Kamion Poduchowny Fix Speedcam
52.93700, 23.26432, 50@ PL-Ryboly Fix Speedcam
52.94724, 18.93809, 50@ PL-Polska Fix Speedcam
51.79161, 18.04673, 50@ PL-Pruszkow Fix Speedcam
50.99481, 16.49024, 70@ PL-Mielecin Fix Speedcam
53.80655, 21.94496, 50@ PL-Orzysz Fix Speedcam
52.26060, 15.53790, 50@ PL-Polska Fix Speedcam
54.25935, 18.63384, 50@ PL-Pruszcz Gdanski Fix Speedcam
51.29561, 22.44970, 50@ PL-Jastkow Fix Speedcam
53.50246, 18.86539, 50@ Grudziadz DK 16 Fix Speedcam
50.08538, 19.97525, 50@ PL-Krakow-Pradnik Czerwony Fix Speedcam
53.68011, 16.71223, 50@ Szczecinek DK 11 od strony Pily Fix Speedcam
53.59021, 20.29410, 50@ PL-Poland Fix Speedcam
50.28072, 18.81410, 50@ PL-Polska Fix Speedcam
50.56132, 22.06789, 50@ PL-Stalowa Wola Fix Speedcam
52.32120, 15.67728, 50@ PL-Brojce Fix Speedcam
52.15762, 22.29331, 50@ PL-Siedlce Fix Speedcam
50.79950, 21.25837, 50@ PL-Stanislawow Fix Speedcam
50.24829, 19.16301, 50@ PL-Niwka Fix Speedcam
52.24394, 16.61096, 50@ PL-Polska Fix Speedcam
51.36753, 16.95613, 50@ PL-Polska Fix Speedcam
51.09972, 20.86466, 50@ PL-Skarzysko Kamienna Fix Speedcam
51.17535, 17.18037, 50@ PL-Polska Fix Speedcam
50.12374, 19.67891, 50@ PL-Nawojowa Gora Fix Speedcam
53.61883, 17.45100, 50@ PL-Kamien Krajenski gmina-Czuchlow Fix Speedcam
51.60109, 19.54039, 50@ PL-Polska Fix Speedcam
52.19040, 21.04685, 50@ PL-Warszawa Petla indukcyjna Fix Speedcam
50.40925, 16.41552, 50@ PL-Szczytna Fix Speedcam
52.80855, 21.88153, 50@ PL-Ostrow Mazowiecka Fix Speedcam
52.44400, 17.76182, 50@ PL-Witkowo Fix Speedcam
51.88419, 17.06936, 50@ PL-Plaski Fix Speedcam
50.39359, 18.79904, 50@ PL-Polska Fix Speedcam
51.20201, 16.20476, 50@ PL-Legnica Fix Speedcam
51.26068, 18.74695, 50@ PL-Raducki Folwark Fix Speedcam
50.72738, 23.25131, 50@ PL-Zamosc Fix Speedcam
50.79692, 21.43630, 50@ PL-Opatow Fix Speedcam
50.32004, 17.54683, 40@ Prudnik Fix Speedcam
53.00004, 18.45796, 50@ PL-Kakol DK 10 Fix Speedcam
51.62655, 21.93150, 50@ PL-Ryki Fix Speedcam
50.40101, 20.09682, 70@ PL-Antolka Fix Speedcam
53.15888, 17.43579, 50@ PL-Sadki DK 10 Fix Speedcam
53.93390, 22.97903, 50@ PL-Nowinka Fix Speedcam
50.13811, 22.06915, 50@ PL-Stobierna Fix Speedcam
52.45680, 16.76635, 40@ Chyby Fix Speedcam
50.76793, 19.85205, 50@ Secemin DW 786 Fix Speedcam
51.82165, 15.70953, 50@ PL-Nowa Sól Fix Speedcam
54.46284, 18.55426, 50@ PL-Sopot Fix Speedcam
51.85754, 19.97353, 50@ PL-Polska Fix Speedcam
52.43866, 16.69437, 50@ PL-Lusowo Fix Speedcam
51.17192, 18.55312, 50@ PL-Kadlub Fix Speedcam
50.30571, 19.47913, 70@ PL-Hutki Fix Speedcam
51.31141, 21.25178, 50@ PL-Skaryszew Fix Speedcam
54.24870, 18.63239, 50@ PL-Pruszcz Gdanski Fix Speedcam
50.69726, 21.73909, 50@ PL-Sandomierz Fix Speedcam
54.05480, 19.20139, 50@ PL-Stare Pole Fix Speedcam
52.17361, 18.44879, 50@ PL-Polska Fix Speedcam
53.58468, 20.26144, 50@ PL-Sudwa Fix Speedcam
51.91944, 19.14514, 50@ PL-Lublin Fix Speedcam
51.78515, 15.72226, 50@ Nowa Sól Fix Speedcam
54.33292, 18.62710, 50@ PL-Gdansk Fix Speedcam
52.89419, 18.72971, 90@ Otloczynek DK 1 E75 Fix Speedcam
51.37704, 20.34774, 50@ PL-Dzielna Fix Speedcam
52.85997, 17.71350, 50@ PL-Znin Fix Speedcam
50.10561, 18.86912, 50@ Gostyn Rybnicka Fix Speedcam
54.46672, 17.46578, 50@ PL-Darzyno Fix Speedcam
53.76588, 20.46924, 50@ PL-Olsztyn Fix Speedcam
